"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12116","ENSMUSG00000054976",1872.68881040325,1473.72794450299,1806.27777470038,1495.15729205245,1819.8978685479,2130.57839434277,"Nyap2","protein_coding",1766.38801409162,-0.109142983141877,0.10948213870695,-0.996902183597448,0.318811991681846,0.999899393879489
"12117","ENSMUSG00000054999",7.81915995993007,14.8332593585262,9.08133622272692,7.69000811489135,6.74036247610333,9.19674127054434,"Naaladl1","protein_coding",9.22681123378703,0.430022894586976,0.694116667057321,0.619525383837908,0.535570304961238,0.999899393879489
"12118","ENSMUSG00000055003",71.3498346343619,85.5093774785628,91.7214958495419,57.1257745677643,53.9228998088266,86.8581119995854,"Lrtm2","protein_coding",74.4145823897738,0.0784352613223452,0.277343273065566,0.282809315889924,0.777323012700858,0.999899393879489
"12119","ENSMUSG00000055013",3934.01485483982,4185.59677310883,3917.68844648439,4151.50580945349,3621.82143715952,3745.11741739389,"Agap1","protein_coding",3925.95745640666,0.0743334937848708,0.0653239110670051,1.1379216671308,0.255153192913407,0.999899393879489
"12121","ENSMUSG00000055024",4120.69729888315,4336.54700069854,4175.59839520984,4589.8362720023,4368.87827826097,4293.85631320303,"Ep300","protein_coding",4314.23559304297,0.0619032484869555,0.0580196149419981,1.06693656186515,0.286000483354976,0.999899393879489
"12123","ENSMUSG00000055027",12.7061349348864,10.4705360177832,16.3464052009084,17.5771614054659,8.98714996813777,11.2404615528875,"Smyd1","protein_coding",12.8879748466782,0.0292631067070107,0.594026783907748,0.0492622681329387,0.960710288658011,0.999899393879489
"12124","ENSMUSG00000055041",42.0279847846241,58.4604927659562,33.6009440240896,54.9286293920811,46.0591435867061,54.1585874820944,"Commd5","protein_coding",48.2059636725919,0.467759612778396,0.307119715038734,1.52305303070303,0.127745438491933,0.999899393879489
"12126","ENSMUSG00000055053",221.868663863016,222.498890377893,229.757806434991,250.47455002789,173.002636886652,216.634349928378,"Nfic","protein_coding",219.039482919803,0.137582318001285,0.160186078243196,0.858890607162538,0.390400872016757,0.999899393879489
"12127","ENSMUSG00000055065",4466.69512711005,4237.94945319775,4319.08350752892,4854.59226567213,4826.09953288998,4561.58367018999,"Ddx17","protein_coding",4544.33392609814,0.00438023625731641,0.0673268602009578,0.0650592682362172,0.948126810929567,0.999899393879489
"12128","ENSMUSG00000055067",463.285227625857,547.085506929172,457.699345625437,446.020470663698,415.655686026372,523.192392279856,"Smyd3","protein_coding",475.489771525065,0.182809004268977,0.115407557809736,1.58402974413825,0.113186950532025,0.999899393879489
"12132","ENSMUSG00000055108",5.86436996994755,10.4705360177832,4.54066811136346,5.49286293920811,6.74036247610333,8.17488112937275,"Phxr2","protein_coding",6.88061344062973,0.510071238369084,0.797515629780796,0.639575225013811,0.522448793555711,0.999899393879489
"12134","ENSMUSG00000055114",1.95478998998252,12.2156253540804,5.44880173363615,7.69000811489135,5.61696873008611,10.2186014117159,"Anxa13","protein_coding",7.19079922239874,1.22062527710598,0.813380192671834,1.50068232310453,0.133437747272893,0.999899393879489
"12135","ENSMUSG00000055116",57.6663047044843,62.8232161066992,79.0076251377242,70.3086456218638,56.169687300861,44.9618462115501,"Arntl","protein_coding",61.8228875138638,-0.119703127712039,0.289315489097708,-0.413746004700124,0.679060131443051,0.999899393879489
"12137","ENSMUSG00000055128",84.0559695692482,85.5093774785628,103.527232939087,90.082952203013,116.832949585791,72.5520700231831,"Cgrrf1","protein_coding",92.0934252998142,-0.292544651663554,0.23257007718544,-1.25787743291796,0.2084360862741,0.999899393879489
"12138","ENSMUSG00000055148",13.6835299298776,13.9607146903776,8.17320260045422,9.8871532905746,4.49357498406888,10.2186014117159,"Klf2","protein_coding",10.0694628178448,0.366400591054652,0.681576998122336,0.537577694176948,0.590868633129033,0.999899393879489
"12139","ENSMUSG00000055150",46.9149597595804,36.6468760622412,37.2334785131804,36.2528953987735,33.7018123805166,38.8306853645205,"Zfp78","protein_coding",38.2634512464688,-0.0794002125036635,0.342161671254615,-0.232054666475424,0.81649555471524,0.999899393879489
"12141","ENSMUSG00000055184",11.7287399398951,2.6176340044458,7.26506897818153,7.69000811489135,6.74036247610333,13.2841818352307,"Fam72a","protein_coding",8.2209992247913,-0.142015350245823,0.779854540654534,-0.182104921934069,0.855500386175142,0.999899393879489
"12142","ENSMUSG00000055188",49.8471447445542,40.1370547348356,49.0392156027253,23.0700243446741,28.0848436504305,44.9618462115501,"Rbm3os","antisense",39.1900215481283,-0.23230046998567,0.374403099553538,-0.620455520434206,0.534957929252146,0.999899393879489
"12143","ENSMUSG00000055200",25.4122698697727,11.3430806859318,18.1626724454538,24.1685969325157,23.5912686663616,15.3279021175739,"Sertad3","protein_coding",19.6676317862683,-0.412055347036088,0.492976313431634,-0.835852222123511,0.403238043621011,0.999899393879489
"12144","ENSMUSG00000055202",910.932135331853,972.014760317541,803.698255711332,959.053869185736,942.527352908448,942.155050160209,"Zfp811","protein_coding",921.730237269187,0.114490583144615,0.0883768310909711,1.29548187835298,0.195154048772477,0.999899393879489
"12145","ENSMUSG00000055204",4313.24411289642,4391.5173147919,4249.15721861392,4395.38892395433,4653.09689600333,4357.21164195567,"Ankrd17","protein_coding",4393.26935136926,-0.00733358891538478,0.0582160776813612,-0.125971882810867,0.899754181507694,0.999899393879489
"12146","ENSMUSG00000055214",214.049503903086,274.851570466809,247.012345258172,229.601670858899,251.640199107858,287.142699669218,"Pld5","protein_coding",250.716331544007,0.154012342014454,0.148976351809812,1.03380395709429,0.301227821350707,0.999899393879489
"12147","ENSMUSG00000055216",8.79655495492133,6.9803573451888,10.8976034672723,13.1828710540995,12.3573312061894,13.2841818352307,"9430025C20Rik","pseudogene",10.9164833104837,0.0540918802693228,0.639731030579075,0.0845540980251648,0.932615892787989,0.999899393879489
"12148","ENSMUSG00000055228",58.6436996994755,61.078126770402,47.22294835818,43.9429035136649,48.3059310787405,43.9399860703785,"Zfp935","protein_coding",50.5222659151402,-0.0437629103425807,0.306166692624295,-0.142938181705752,0.886339003528924,0.999899393879489
"12149","ENSMUSG00000055235",10.7513449449038,6.9803573451888,1.81626724454538,10.9857258784162,3.37018123805166,2.04372028234319,"Wdr86","protein_coding",5.99126615557485,0.322915986450472,0.952251561484695,0.339107857116034,0.734528479643699,0.999899393879489
"12150","ENSMUSG00000055239",1266.70391350867,1280.023028174,1273.20333842631,1160.09265276075,1449.17793236222,1228.27588968826,"Kcmf1","protein_coding",1276.24612582003,-0.118855202973342,0.0824976978770127,-1.44070932925342,0.149666818159968,0.999899393879489
"12151","ENSMUSG00000055240",508.245397395455,582.859838323265,538.523238007706,524.019124400454,604.385835357265,490.492867762365,"Zfp101","protein_coding",541.421050207751,-0.0446738488080836,0.111345871906544,-0.401216929223742,0.688260417724139,0.999899393879489
"12153","ENSMUSG00000055271",31.2766398397203,34.0292420577954,28.1521422904534,21.9714517568324,25.8380561583961,28.6120839528046,"9330161L09Rik","protein_coding",28.313269342667,-0.0058154849012376,0.399171372056406,-0.0145688927321567,0.988376116622454,0.999899393879489
"12154","ENSMUSG00000055296",1768.10754593919,1880.33375986023,1880.74473172674,1666.53461575574,1709.80528143821,1726.94363857999,"Tmem245","protein_coding",1772.07826221668,-0.0227034840877759,0.0744655630779241,-0.304885683386533,0.760453219977133,0.999899393879489
"12156","ENSMUSG00000055302",40.0731947946416,41.8821440711328,48.1310819804527,52.7314842163978,49.4293248247577,41.8962657880353,"Mrfap1","protein_coding",45.6905826125697,-0.014288410482654,0.31479363401634,-0.0453897694827981,0.963796635354636,0.999899393879489
"12157","ENSMUSG00000055305",38.1184048046591,34.0292420577954,30.8765431572715,32.9571776352486,33.7018123805166,42.9181259292069,"Zfp93","protein_coding",35.4335509941164,0.0980859970196861,0.35531260490294,0.276055494981609,0.782505442739984,0.999899393879489
"12158","ENSMUSG00000055313",122.174374373907,123.028798208953,117.149237273177,126.335847601786,142.671005744187,139.994839340508,"Pgbd1","protein_coding",128.55901709042,0.0299227734764866,0.193055517862055,0.154995691435597,0.876824713994883,0.999899393879489
"12159","ENSMUSG00000055319",991.078524921136,1002.55382370274,995.31445001087,965.645304712785,1035.76903382788,1008.57595933636,"Sec23ip","protein_coding",999.822849418629,-0.0209398103635242,0.0795891265376911,-0.26309888391108,0.792474364160993,0.999899393879489
"12161","ENSMUSG00000055322",175.931099098427,120.411164204507,136.220043340904,91.1815247908546,142.671005744187,201.306447810804,"Tns1","protein_coding",144.620214164947,-0.13909278376634,0.242117926105662,-0.574483624585645,0.565640578642959,0.999899393879489
"12162","ENSMUSG00000055323",6.84176496493881,16.5783486948234,12.7138707118177,9.8871532905746,19.0976936822928,8.17488112937275,"Gm9967","processed_transcript",12.2156187456367,-0.138178836685364,0.63542466695813,-0.217459037822448,0.827850626242088,0.999899393879489
"12163","ENSMUSG00000055334",159.315384183575,138.734602235627,151.65831491954,150.504444534302,126.943493299946,171.672503716828,"Snupn","protein_coding",149.804790481636,0.0692897130428015,0.184723202406537,0.375100215566367,0.707585936717457,0.999899393879489
"12164","ENSMUSG00000055341",8.79655495492133,13.9607146903776,5.44880173363615,13.1828710540995,12.3573312061894,21.4590629646035,"Zfp457","protein_coding",12.5342227673046,0.883838272251033,0.617269322436355,1.43185193257707,0.152186201056139,0.999899393879489
"12165","ENSMUSG00000055370",19.5478998998252,27.9214293807552,18.1626724454538,23.0700243446741,13.4807249522067,15.3279021175739,"Gm9968","lincRNA",19.5851088567481,0.373012896765756,0.487200644897746,0.765624800936058,0.443899583181236,0.999899393879489
"12166","ENSMUSG00000055371",881.610285482115,880.397570161938,869.083876514966,915.110965672071,921.182871734121,876.756001125227,"Stam2","protein_coding",890.69026178174,0.000513169560849899,0.0831610894218369,0.00617078930083315,0.995076453735909,0.999899393879489
"12167","ENSMUSG00000055373",670.492966564003,705.016091864069,612.082061411794,643.76353647519,567.313841738697,640.706308514589,"Fut9","protein_coding",639.895801094724,0.104983049823395,0.101271416365897,1.03665035595125,0.299898836108659,0.999899393879489
"12168","ENSMUSG00000055401",51.8019347345367,53.2252247570646,59.028685447725,52.7314842163978,52.7995060628094,57.2241679056092,"Fbxo6","protein_coding",54.4685005206905,-0.00570480197285954,0.28417888756073,-0.0200746861310744,0.983983793616849,0.999899393879489
"12169","ENSMUSG00000055407",3483.43576214885,3372.38514239434,3390.97094556623,3322.08350563306,3506.11188131975,3471.2588995599,"Map6","protein_coding",3424.37435610369,-0.0299238409214842,0.0572536530940837,-0.522653827386542,0.601215174995989,0.999899393879489
"12170","ENSMUSG00000055409",321.562953352124,194.577460997138,266.083151325899,166.983033351926,197.717299299031,259.552475857585,"Nell1","protein_coding",234.412729030617,-0.340602575172224,0.191960710091597,-1.77433483659078,0.0760077815102455,0.999899393879489
"12172","ENSMUSG00000055430",1027.24213973581,1061.88686113685,1097.93354932768,871.168062158406,931.293415448276,777.635567431582,"Nap1l5","protein_coding",961.193265873101,-0.172397179691937,0.109060221844437,-1.58075214570757,0.113934720212449,0.999899393879489
"12173","ENSMUSG00000055435",950.027935131503,973.759849653838,955.356570630872,871.168062158406,618.989954055489,1011.64153975988,"Maf","protein_coding",896.823985231664,0.176534385794071,0.129513060504313,1.36306242093778,0.172862838886036,0.999899393879489
"12174","ENSMUSG00000055436",3386.67365764471,3545.14898668776,3497.22257937214,3954.86131622984,3773.47959287185,3475.34634012459,"Srsf11","protein_coding",3605.45541215515,0.0423986323733708,0.0690106058998826,0.61437849763094,0.538965241359661,0.999899393879489
"12175","ENSMUSG00000055447",1834.57040559859,1849.79469647503,1781.75816689902,1806.05333441163,1750.24745629483,1785.18966662677,"Cd47","protein_coding",1801.26895438431,0.0199211470567378,0.0663957543752665,0.300036459321543,0.764149345492199,0.999899393879489
"12176","ENSMUSG00000055452",33.2314298297028,47.1174120800244,26.3358750459081,28.5628872838822,47.1825373327233,31.6776643763194,"Gm7353","processed_pseudogene",35.68463432476,0.0248075889930585,0.380294995509795,0.0652324886889539,0.947988893974393,0.999899393879489
"12177","ENSMUSG00000055471",109.468239439021,80.2741094696712,98.0784312054507,92.2800973786962,90.9948934273949,118.535776375905,"Alk","protein_coding",98.2719245493565,-0.0408857513552098,0.229158172808518,-0.178417164241284,0.858395370450358,0.999899393879489
"12178","ENSMUSG00000055480",284.421943542456,299.28282117497,296.051560860897,314.191760122704,267.367711552099,347.432447998342,"Zfp458","protein_coding",301.458040875245,0.178075108255022,0.131887180983524,1.350207858922,0.176949318018062,0.999899393879489
"12179","ENSMUSG00000055485",2085.76091931135,2094.10720355664,2254.89578410309,2138.92082852764,2129.95454244865,2086.63840827239,"Soga1","protein_coding",2131.71294770329,-0.0345703406166875,0.0652134735971187,-0.530110400655225,0.596035388342108,0.999899393879489
"12180","ENSMUSG00000055489",30.299244844729,51.4801354207674,59.9368190699976,56.0272019799227,34.8252061265338,44.9618462115501,"Ano5","protein_coding",46.2550756089168,0.277902070534226,0.340166279201056,0.816959491654879,0.413951577906049,0.999899393879489
"12181","ENSMUSG00000055491",476.968757555734,399.625458012059,485.85148791589,359.23323622421,387.570842375941,501.733329315252,"Pprc1","protein_coding",435.163851899848,-0.101000030862149,0.137498079776415,-0.734555937263884,0.46260998142536,0.999899393879489
"12182","ENSMUSG00000055493",43.9827747746066,49.7350460844702,43.5904138690892,42.8443309258232,43.8123560946716,59.2678881879524,"Epm2a","protein_coding",47.2054683227689,0.210096101094701,0.309408582601771,0.679024800566404,0.497122148040345,0.999899393879489
"12183","ENSMUSG00000055494",66.4628596594056,76.7839307970768,76.2832242709061,65.9143552704973,56.169687300861,106.273454681846,"Gm14168","lincRNA",74.6479186634321,0.319867376278355,0.267919507284343,1.19389356721562,0.232519604164099,0.999899393879489
"12184","ENSMUSG00000055497",14.6609249248689,9.5979913496346,13.6220043340904,15.3800162297827,11.2339374601722,9.19674127054434,"Gm9974","processed_pseudogene",12.2819359281822,-0.220923948115788,0.599481978817575,-0.368524752906735,0.71248199169996,0.999899393879489
"12185","ENSMUSG00000055531",3493.20971209876,3641.12890018411,3750.59185998622,4016.38138114897,3794.82407404617,3778.83880205255,"Cpsf6","protein_coding",3745.82912158613,0.050735542889108,0.0632712492346141,0.801873576116336,0.422626092566645,0.999899393879489
"12186","ENSMUSG00000055538",18.5705049048339,29.6665187170524,41.7741466245438,24.1685969325157,15.7275124442411,19.4153426822603,"Zcchc24","protein_coding",24.8871037175745,-0.0621928951487789,0.472060635533349,-0.13174768338502,0.895183868323799,0.999899393879489
"12187","ENSMUSG00000055540",241.416563762841,219.881256373447,229.757806434991,255.967412967098,217.938386727341,237.07155275181,"Epha6","protein_coding",233.672163169588,0.045744807861939,0.146259296297368,0.312765130285687,0.754459109187386,0.999899393879489
"12188","ENSMUSG00000055547",15.6383199198601,13.088170022229,27.2440086681808,15.3800162297827,21.3444811743272,18.3934825410887,"Apobec4","protein_coding",18.5147464259114,-0.461330682850171,0.498112427329745,-0.926157745798971,0.354364007860235,0.999899393879489
"12189","ENSMUSG00000055553",141.722274273733,120.411164204507,115.332970028632,128.53299277747,129.19028079198,120.579496658248,"Kxd1","protein_coding",125.961529789095,-0.0637023802007363,0.193601769033661,-0.329038213435232,0.742126804576343,0.999899393879489
"12190","ENSMUSG00000055560",10.7513449449038,11.3430806859318,16.3464052009084,9.8871532905746,16.8509061902583,8.17488112937275,"Zfp459","protein_coding",12.2256285736583,-0.573844853233094,0.602987395981385,-0.951669731502661,0.341264504736439,0.999899393879489
"12191","ENSMUSG00000055567",414.415477876294,446.742870092083,514.003630206343,395.486131622984,367.349754947631,429.181259292069,"Unc80","protein_coding",427.863187339567,-0.0292821766031519,0.131708836007299,-0.222325073175266,0.824060834910174,0.999899393879489
"12192","ENSMUSG00000055609",8.79655495492133,44.4997780755786,63.5693535590884,14.2814436419411,46.0591435867061,60.289748329124,"Hba-x","protein_coding",39.5826703578932,0.0088498134192635,0.903895821501058,0.00979074491634116,0.992188240596857,0.999899393879489
"12193","ENSMUSG00000055612",21.5026898898077,30.539063385201,31.7846767795442,24.1685969325157,26.9614499044133,25.5465035292898,"Cdca7","protein_coding",26.7504967367953,0.0025415489072028,0.409722601167494,0.00620309668043872,0.995050676669878,0.999899393879489
"12194","ENSMUSG00000055629",437.872957756084,465.938852791352,457.699345625437,411.964720440608,431.383198470613,421.006378162696,"B4galnt4","protein_coding",437.644242207798,-0.0296703001898478,0.111842235542131,-0.26528708091382,0.790788316017357,0.999899393879489
"12195","ENSMUSG00000055632",12.7061349348864,5.2352680088916,5.44880173363615,4.39429035136649,2.24678749203444,3.06558042351478,"Hmcn2","protein_coding",5.51614382405497,-0.688386980005901,0.941397296128628,-0.731239597603266,0.464632817510657,0.999899393879489
"12196","ENSMUSG00000055633",174.953704103435,157.058040266748,169.820987364993,161.490170412718,138.177430760118,173.716223999171,"Zfp580","protein_coding",162.536092817864,0.0236187022313821,0.17546081069231,0.134609558329239,0.892920583942094,0.999899393879489
"12197","ENSMUSG00000055639",1319.4832432382,1262.57213481102,1149.69716579723,1241.38702426103,1096.43229611281,1291.63121844089,"Dach1","protein_coding",1226.86718044353,0.0895693175692011,0.0847461664728244,1.05691291178254,0.290551335124628,0.999899393879489
"12200","ENSMUSG00000055660",345.020433231914,353.380590600183,354.17211268635,355.937518460685,333.647942567115,363.782210257087,"Mettl4","protein_coding",350.990134633889,0.0540952900223243,0.119046587729824,0.454404372724177,0.649537805667282,0.999899393879489
"12201","ENSMUSG00000055670",1855.09570049341,2084.50921220701,1956.11982237538,1956.55777894593,1870.45058711867,1915.98776469674,"Zzef1","protein_coding",1939.78681097286,0.0686030436883971,0.0681957149988815,1.00597293670903,0.314428588706681,0.999899393879489
"12202","ENSMUSG00000055675",735.978431228418,605.545999695128,684.732751193609,551.483439096494,526.871666882077,635.597007808731,"Kbtbd11","protein_coding",623.368215984076,-0.121210546973643,0.120593536006867,-1.00511645140533,0.314840779256046,0.999899393879489
"12203","ENSMUSG00000055681",373.364888086661,353.380590600183,361.437181664531,329.571776352486,320.167217614908,385.241273221691,"Cope","protein_coding",353.86048792341,0.0167353762061789,0.126061539517338,0.13275560706505,0.894386663939104,0.999899393879489
"12204","ENSMUSG00000055691",6.84176496493881,9.5979913496346,20.8870733122719,20.8728791689908,13.4807249522067,16.3497622587455,"Gja6","protein_coding",14.6716993344647,0.168375925770932,0.594884027768006,0.283039916877035,0.77714623829712,0.999899393879489
"12205","ENSMUSG00000055692",74.2820196193357,98.5975475007918,104.43536656136,90.082952203013,114.586162093757,102.186014117159,"Tmem191c","protein_coding",97.3616770159026,-0.00851901215443997,0.231230153383181,-0.0368421333887314,0.970610879250982,0.999899393879489
"12206","ENSMUSG00000055707",92.8525245241696,102.087726173386,94.4458967163599,83.4915166759632,107.845799617653,123.645077081763,"Klhl26","protein_coding",100.728090131549,0.0710546594636783,0.225169821127894,0.315560314023255,0.752336264361082,0.999899393879489
"12207","ENSMUSG00000055717",676.357336533951,640.447786421072,691.089686549518,633.876383184616,652.691766436005,633.553287526388,"Slain1","protein_coding",654.669374441925,-0.0830552991277677,0.0923313619978809,-0.899535080286955,0.368367719010856,0.999899393879489
"12208","ENSMUSG00000055720",494.561867465577,436.2723340743,402.303194666802,462.499059481323,416.779079772389,455.749622962531,"Ubl7","protein_coding",444.694193070487,0.0433325304425451,0.117115693325187,0.3699976426065,0.711384246885645,0.999899393879489
"12209","ENSMUSG00000055723",282.467153552474,210.283265023813,217.043935723173,242.784541912998,305.563098916684,263.639916422271,"Rras2","protein_coding",253.630318591902,-0.166559454769995,0.160703826424288,-1.03643739216419,0.299998133488416,0.999899393879489
"12210","ENSMUSG00000055725",708.611371368663,787.907835338186,706.527958128154,686.607867401014,695.38072878466,721.433259667145,"Paqr3","protein_coding",717.744836781303,0.0587427423100375,0.0933649129412808,0.629173641997418,0.529235382835907,0.999899393879489
"12212","ENSMUSG00000055733",818.079610807683,677.967207151462,742.853303019062,754.719367847194,685.270185070505,718.36767924363,"Nap1l3","protein_coding",732.876225523256,-0.0647079910557157,0.0979248933875154,-0.660792050083206,0.508745681820267,0.999899393879489
"12213","ENSMUSG00000055737",79.168994594292,36.6468760622412,52.6717500918161,40.64718575014,42.6889623486544,37.808825223349,"Ghr","protein_coding",48.2720990117488,-0.605785646859677,0.328369695636532,-1.8448281157169,0.0650625461221831,0.999899393879489
"12214","ENSMUSG00000055745",810.260450847753,687.565198501097,745.57770388588,728.353625738995,700.997697514746,756.176504466979,"Ldoc1l","protein_coding",738.155196825908,-0.0569458793363894,0.094859010962673,-0.600321242636586,0.548292164235121,0.999899393879489
"12215","ENSMUSG00000055760",15.6383199198601,20.0685273674178,34.5090776463623,18.6757339933076,19.0976936822928,17.3716223999171,"Gemin6","protein_coding",20.8934958348596,-0.30919895097797,0.483687875182417,-0.639253053141676,0.522658323904475,0.999899393879489
"12217","ENSMUSG00000055762",441.782537736049,456.340861441718,473.137617204072,409.767575264925,527.995060628094,441.443580986128,"Eef1d","protein_coding",458.411205543498,-0.139135259500908,0.114131494608357,-1.21907857229375,0.222814371886303,0.999899393879489
"12218","ENSMUSG00000055763",31.2766398397203,30.539063385201,31.7846767795442,35.1543228109319,25.8380561583961,30.6558042351478,"Rybp-ps","processed_pseudogene",30.8747605348235,0.110287241211021,0.376378805675558,0.293021922456732,0.769505395087891,0.999899393879489
"12219","ENSMUSG00000055771",86.988154554222,68.0584841155908,79.9157587599969,72.505790797547,86.501318443326,79.7050910113843,"Gm7936","processed_pseudogene",78.9457662803445,-0.202764193738017,0.238744909431917,-0.849292218294769,0.395718709838942,0.999899393879489
"12220","ENSMUSG00000055782",86.988154554222,77.6564754652254,85.364560493633,76.9000811489135,73.0205934911194,85.8362518584138,"Abcd2","protein_coding",80.9610195019212,-0.0325130763283696,0.236888962985208,-0.137250279281268,0.890832969792855,0.999899393879489
"12221","ENSMUSG00000055799",14.6609249248689,6.9803573451888,16.3464052009084,12.0842984662578,14.6041186982239,8.17488112937275,"Tcf7l1","protein_coding",12.1418309608034,-0.756310164006527,0.606391882425442,-1.24723002719206,0.212313165835616,0.999899393879489
"12222","ENSMUSG00000055805",87.9655495492133,102.960270841535,81.7320260045422,58.2243471556059,52.7995060628094,67.4427693173252,"Fmnl1","protein_coding",75.1874114885051,0.0414989916085447,0.287529389047709,0.144329564869833,0.885240233324914,0.999899393879489
"12224","ENSMUSG00000055817",318.63076836715,341.164965246103,278.797022037716,336.163211879536,311.18006764677,368.891510962945,"Mta3","protein_coding",325.80459102337,0.204661042465188,0.127179088955231,1.60923500983115,0.107564963812073,0.999899393879489
"12225","ENSMUSG00000055818",14.6609249248689,14.8332593585262,9.98946984499961,8.78858070273297,12.3573312061894,9.19674127054434,"A230083G16Rik","antisense",11.6377178846436,-0.160536969958267,0.618002951221969,-0.259767319299754,0.795043261176867,0.999899393879489
"12226","ENSMUSG00000055833",101.649079479091,62.8232161066992,108.976034672723,88.9843796151713,57.2930810468783,64.3771888938104,"1700034H15Rik","antisense",80.6838299690622,-0.320449586171632,0.278265631332619,-1.15159599350086,0.249487128535019,0.999899393879489
"12227","ENSMUSG00000055835",331.336903302037,338.547331241657,311.489832439533,332.867494116011,346.005273773304,319.842224186709,"Zfp1","protein_coding",330.014843176542,0.00541002974859358,0.123892648169222,0.0436670765258335,0.965169783297899,0.999899393879489
"12228","ENSMUSG00000055839",52.779329729528,45.3723227437272,47.22294835818,49.435766452873,53.9228998088266,49.0492867762365,"Tceb2","protein_coding",49.6304256448952,-0.0973143266182245,0.297311272226138,-0.327314621775277,0.74342993442186,0.999899393879489
"12229","ENSMUSG00000055850",364.56833313174,381.302019980938,417.741466245438,348.247510345794,356.115817487459,377.066392092318,"Rnf181","protein_coding",374.173589880614,-0.0416450384972966,0.122095021363701,-0.341087114217728,0.733038001565618,0.999899393879489
"12230","ENSMUSG00000055862",53.7567247245192,66.3133947792936,53.5798837140888,51.6329116285562,43.8123560946716,49.0492867762365,"Izumo4","protein_coding",53.0240929528943,0.145221839782336,0.296580877822454,0.489653415448017,0.624379171459999,0.999899393879489
"12231","ENSMUSG00000055866",224.800848847989,152.695316926005,158.923383897721,109.857258784162,173.002636886652,167.585063152141,"Per2","protein_coding",164.477418082445,-0.369043624111175,0.200111082368197,-1.8441938334637,0.0651548967375123,0.999899393879489
"12232","ENSMUSG00000055884",782.893390987998,818.446898723387,786.443716888151,803.056561712225,751.550416085521,755.154644325807,"Fancm","protein_coding",782.924271453848,0.0341151046485149,0.0879677547409264,0.387813747764589,0.698153870989982,0.999899393879489
"12233","ENSMUSG00000055897",652.899856654161,810.59399671005,812.779591934059,882.153788036822,815.583859608503,693.843035855512,"Ppp4r1l-ps","transcribed_unprocessed_pseudogene",777.975688133184,0.0651498142516401,0.11210013558377,0.581175160158082,0.561122407120584,0.999899393879489
"12234","ENSMUSG00000055900",122.174374373907,106.450449514129,114.424836406359,117.547266899054,103.352224633584,130.798098069964,"Tmem69","protein_coding",115.791208316166,0.0577395776214925,0.203083705960626,0.284314181427667,0.776169619187273,0.999899393879489
"12235","ENSMUSG00000055912",106.536054454047,83.7642881422656,93.5377630940872,107.660113608479,71.8971997451021,100.142293834816,"Tmem150a","protein_coding",93.9229521464662,0.0925274656599892,0.234907894203851,0.393888276822636,0.693663525915788,0.999899393879489
"12236","ENSMUSG00000055917",90.8977345341871,96.8524581644946,94.4458967163599,82.3929440881216,76.390774729171,60.289748329124,"Zfp277","protein_coding",83.5449260935764,-0.126792238155764,0.250752498170529,-0.5056469589768,0.613104509700526,0.999899393879489
"12237","ENSMUSG00000055923",293.218498497378,268.743757789769,250.644879747263,250.47455002789,223.555355457427,239.115273034153,"Aasdh","protein_coding",254.292052425646,-0.0178983406860179,0.148634581217585,-0.120418415010815,0.904151704477226,0.999899393879489
"12238","ENSMUSG00000055926",8.79655495492133,12.2156253540804,8.17320260045422,10.9857258784162,22.4678749203444,20.4372028234319,"Gm14137","protein_coding",13.8460310886081,0.162628062604731,0.611440193582267,0.265975420509955,0.790258138990606,0.999899393879489
"12239","ENSMUSG00000055932",1313.61887326825,1355.06186963478,1428.49418783494,1329.27283128836,1346.94910147465,1405.05769411094,"Fto","protein_coding",1363.07575960199,-0.000249206262667254,0.0743098831527255,-0.00335360859275035,0.997324212496495,0.999899393879489
"12240","ENSMUSG00000055943",403.66413293139,424.05670872022,366.885983398167,339.458929643061,422.396048502475,388.306853645205,"Emc7","protein_coding",390.794776140086,-0.0463464797186357,0.125118351610819,-0.370421118260865,0.711068741051383,0.999899393879489
"12241","ENSMUSG00000055945",157.360594193593,146.587504248965,131.67937522954,124.138702426103,124.696705807912,150.213440752224,"Prr18","protein_coding",139.112720443056,0.0255427047082635,0.19041163236188,0.134144665383254,0.89328818092754,0.999899393879489
"12244","ENSMUSG00000055976",32.2540348347115,34.901786725944,26.3358750459081,24.1685969325157,21.3444811743272,32.699524517491,"Cldn23","protein_coding",28.6173832051496,0.200181485619527,0.401323751468908,0.498802986085003,0.617918183718229,0.999899393879489
"12246","ENSMUSG00000055980",996.942894891084,759.113861289282,829.125997134968,727.255053151154,733.576116149245,884.9308822546,"Irs1","protein_coding",821.824134145055,-0.111362751874083,0.114125416541069,-0.975792730920795,0.329167187702756,0.999899393879489
"12247","ENSMUSG00000055991",202.320763963191,214.645988364556,220.676470212264,209.82736427775,232.542505425565,211.52504922252,"Zkscan5","protein_coding",215.256356910974,-0.0421337708689886,0.149659674593348,-0.28153055245826,0.77830349782099,0.999899393879489
"12249","ENSMUSG00000056004",569.821282079904,571.516757637333,569.399781164978,502.047672643621,531.365241866146,566.110518209063,"9330182L06Rik","protein_coding",551.710208933507,-0.0263738355645278,0.103503355649961,-0.254811405861291,0.798868765398655,0.999899393879489
